loss,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,warmup_time
1.9772952795028687,6.951925277709961,False,,,1,d25bc8e2,b7469f73d0ad43d58d62384da9b38b45,2022-04-28_23-38-36,1651185516,6.951925277709961,28604,farm5-gpu0102,10.160.0.18,6.951925277709961,0,1,0.0033211708068847656
1.9258151054382324,2.378551721572876,False,,,2,d25bc8e2,b7469f73d0ad43d58d62384da9b38b45,2022-04-28_23-38-38,1651185518,9.330476999282837,28604,farm5-gpu0102,10.160.0.18,9.330476999282837,0,2,0.0033211708068847656
1.8658803701400757,2.2767488956451416,False,,,3,d25bc8e2,b7469f73d0ad43d58d62384da9b38b45,2022-04-28_23-38-40,1651185520,11.607225894927979,28604,farm5-gpu0102,10.160.0.18,11.607225894927979,0,3,0.0033211708068847656
1.7844643592834473,2.1964974403381348,False,,,4,d25bc8e2,b7469f73d0ad43d58d62384da9b38b45,2022-04-28_23-38-43,1651185523,13.803723335266113,28604,farm5-gpu0102,10.160.0.18,13.803723335266113,0,4,0.0033211708068847656
1.7738515138626099,2.2916293144226074,False,,,5,d25bc8e2,b7469f73d0ad43d58d62384da9b38b45,2022-04-28_23-38-45,1651185525,16.09535264968872,28604,farm5-gpu0102,10.160.0.18,16.09535264968872,0,5,0.0033211708068847656
1.69516122341156,2.2938966751098633,False,,,6,d25bc8e2,b7469f73d0ad43d58d62384da9b38b45,2022-04-28_23-38-47,1651185527,18.389249324798584,28604,farm5-gpu0102,10.160.0.18,18.389249324798584,0,6,0.0033211708068847656
1.6945478916168213,2.232670545578003,False,,,7,d25bc8e2,b7469f73d0ad43d58d62384da9b38b45,2022-04-28_23-38-49,1651185529,20.621919870376587,28604,farm5-gpu0102,10.160.0.18,20.621919870376587,0,7,0.0033211708068847656
1.8102115392684937,2.403902292251587,False,,,8,d25bc8e2,b7469f73d0ad43d58d62384da9b38b45,2022-04-28_23-38-52,1651185532,23.025822162628174,28604,farm5-gpu0102,10.160.0.18,23.025822162628174,0,8,0.0033211708068847656
1.6602987051010132,2.2462685108184814,False,,,9,d25bc8e2,b7469f73d0ad43d58d62384da9b38b45,2022-04-28_23-38-54,1651185534,25.272090673446655,28604,farm5-gpu0102,10.160.0.18,25.272090673446655,0,9,0.0033211708068847656
1.6809628009796143,2.3247246742248535,True,,,10,d25bc8e2,b7469f73d0ad43d58d62384da9b38b45,2022-04-28_23-38-56,1651185536,27.59681534767151,28604,farm5-gpu0102,10.160.0.18,27.59681534767151,0,10,0.0033211708068847656
