loss,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,warmup_time
6.12152624130249,8.948575019836426,False,,,1,4d529ef0,c5bda02efc294c74b6142e4d80299852,2022-04-28_23-34-18,1651185258,8.948575019836426,8663,farm5-gpu0102,10.160.0.18,8.948575019836426,0,1,0.003988027572631836
6.108153343200684,3.2989015579223633,False,,,2,4d529ef0,c5bda02efc294c74b6142e4d80299852,2022-04-28_23-34-21,1651185261,12.247476577758789,8663,farm5-gpu0102,10.160.0.18,12.247476577758789,0,2,0.003988027572631836
6.081244468688965,3.005420446395874,False,,,3,4d529ef0,c5bda02efc294c74b6142e4d80299852,2022-04-28_23-34-24,1651185264,15.252897024154663,8663,farm5-gpu0102,10.160.0.18,15.252897024154663,0,3,0.003988027572631836
6.039283752441406,3.349900007247925,False,,,4,4d529ef0,c5bda02efc294c74b6142e4d80299852,2022-04-28_23-34-27,1651185267,18.602797031402588,8663,farm5-gpu0102,10.160.0.18,18.602797031402588,0,4,0.003988027572631836
5.981760025024414,3.2152419090270996,False,,,5,4d529ef0,c5bda02efc294c74b6142e4d80299852,2022-04-28_23-34-31,1651185271,21.818038940429688,8663,farm5-gpu0102,10.160.0.18,21.818038940429688,0,5,0.003988027572631836
5.909226417541504,3.052659273147583,False,,,6,4d529ef0,c5bda02efc294c74b6142e4d80299852,2022-04-28_23-34-34,1651185274,24.87069821357727,8663,farm5-gpu0102,10.160.0.18,24.87069821357727,0,6,0.003988027572631836
5.821928977966309,3.4185166358947754,False,,,7,4d529ef0,c5bda02efc294c74b6142e4d80299852,2022-04-28_23-34-37,1651185277,28.289214849472046,8663,farm5-gpu0102,10.160.0.18,28.289214849472046,0,7,0.003988027572631836
5.720367431640625,3.157042980194092,False,,,8,4d529ef0,c5bda02efc294c74b6142e4d80299852,2022-04-28_23-34-40,1651185280,31.446257829666138,8663,farm5-gpu0102,10.160.0.18,31.446257829666138,0,8,0.003988027572631836
5.605731964111328,3.1615116596221924,False,,,9,4d529ef0,c5bda02efc294c74b6142e4d80299852,2022-04-28_23-34-43,1651185283,34.60776948928833,8663,farm5-gpu0102,10.160.0.18,34.60776948928833,0,9,0.003988027572631836
5.478351593017578,3.096226930618286,True,,,10,4d529ef0,c5bda02efc294c74b6142e4d80299852,2022-04-28_23-34-47,1651185287,37.703996419906616,8663,farm5-gpu0102,10.160.0.18,37.703996419906616,0,10,0.003988027572631836
