loss,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,warmup_time
2.1535868644714355,7.423330545425415,False,,,1,c5c6326c,a688175f167e45cdab9a1a4cb1cf5df9,2022-04-28_23-30-29,1651185029,7.423330545425415,55170,farm5-gpu0102,10.160.0.18,7.423330545425415,0,1,0.003057241439819336
2.0882396697998047,2.5177395343780518,False,,,2,c5c6326c,a688175f167e45cdab9a1a4cb1cf5df9,2022-04-28_23-30-31,1651185031,9.941070079803467,55170,farm5-gpu0102,10.160.0.18,9.941070079803467,0,2,0.003057241439819336
2.0429482460021973,2.7320053577423096,False,,,3,c5c6326c,a688175f167e45cdab9a1a4cb1cf5df9,2022-04-28_23-30-34,1651185034,12.673075437545776,55170,farm5-gpu0102,10.160.0.18,12.673075437545776,0,3,0.003057241439819336
2.014056444168091,2.69952654838562,False,,,4,c5c6326c,a688175f167e45cdab9a1a4cb1cf5df9,2022-04-28_23-30-37,1651185037,15.372601985931396,55170,farm5-gpu0102,10.160.0.18,15.372601985931396,0,4,0.003057241439819336
1.9922583103179932,2.814502477645874,False,,,5,c5c6326c,a688175f167e45cdab9a1a4cb1cf5df9,2022-04-28_23-30-40,1651185040,18.18710446357727,55170,farm5-gpu0102,10.160.0.18,18.18710446357727,0,5,0.003057241439819336
1.975660800933838,2.5291457176208496,False,,,6,c5c6326c,a688175f167e45cdab9a1a4cb1cf5df9,2022-04-28_23-30-42,1651185042,20.71625018119812,55170,farm5-gpu0102,10.160.0.18,20.71625018119812,0,6,0.003057241439819336
1.9659935235977173,2.62091064453125,False,,,7,c5c6326c,a688175f167e45cdab9a1a4cb1cf5df9,2022-04-28_23-30-45,1651185045,23.33716082572937,55170,farm5-gpu0102,10.160.0.18,23.33716082572937,0,7,0.003057241439819336
1.9615892171859741,2.6317410469055176,False,,,8,c5c6326c,a688175f167e45cdab9a1a4cb1cf5df9,2022-04-28_23-30-47,1651185047,25.968901872634888,55170,farm5-gpu0102,10.160.0.18,25.968901872634888,0,8,0.003057241439819336
1.9594892263412476,2.6700024604797363,False,,,9,c5c6326c,a688175f167e45cdab9a1a4cb1cf5df9,2022-04-28_23-30-50,1651185050,28.638904333114624,55170,farm5-gpu0102,10.160.0.18,28.638904333114624,0,9,0.003057241439819336
1.9414935111999512,2.6054704189300537,True,,,10,c5c6326c,a688175f167e45cdab9a1a4cb1cf5df9,2022-04-28_23-30-53,1651185053,31.244374752044678,55170,farm5-gpu0102,10.160.0.18,31.244374752044678,0,10,0.003057241439819336
